Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
104.2192536,5.490929604,-15.31585979,-4.627120972
104.2292536,6.681358814,-15.12742519,-4.731806755
104.2392536,6.704091072,-13.4590292,-5.185246468
104.2492536,5.665606022,-11.72842026,-4.967499733
104.2592536,4.518247128,-10.71266651,-4.587639332
104.2692536,3.236890793,-9.615557671,-4.140181541
104.2792536,1.84606266,-9.379864693,-3.760919094
104.2892536,0.9385846853,-10.34895802,-3.564707518
104.2992536,0.27577281,-12.11845016,-3.037090063
104.3092536,-0.6885347366,-13.42552948,-2.335993052
104.3192536,-2.068595171,-14.33240986,-1.432104349
104.3292536,-3.387040377,-14.71526146,-0.8697910309
104.3392536,-3.979264021,-14.27797318,-0.4001995921
104.3492536,-4.045664787,-12.62333584,0.5054838061
104.3592536,-3.984049797,-9.821938515,1.060020447
104.3692536,-4.046861172,-7.832904816,1.268794179
104.3792536,-3.961317778,-6.712465763,1.242473125
104.3892536,-3.627519131,-6.387639999,0.5850451589
104.3992536,-3.260818958,-6.314659119,-0.2368894368
104.4092536,-2.731407166,-6.476772785,-1.011565804
104.4192536,-2.000399828,-6.879364967,-1.667199135
104.4292536,-1.173081279,-7.390830994,-1.643270969
104.4392536,-0.3505485058,-7.887341499,-1.667199135
104.4492536,0.6879364848,-8.531010628,-1.17906332
104.4592536,1.661217093,-9.256634712,0.1465603858
104.4692536,1.92741859,-10.02114105,1.555334687
104.4792536,1.341177106,-11.21396351,2.388635159
104.4892536,0.4767699242,-12.18425274,2.771486759
104.4992536,-0.37986058,-12.40678501,2.369492531
104.5092536,-1.151545882,-11.33539867,1.530210137
104.5192536,-1.951346874,-10.11745262,1.094716311
104.5292536,-2.492124796,-9.419944763,1.211964726
104.5392536,-2.569891453,-8.539385796,0.4366901219
104.5492536,-2.583650351,-8.221738815,0.9367900491
104.5592536,-2.167897224,-8.794221878,0.6903293133
104.5692536,-1.580459356,-8.867800713,0.290129751
104.5792536,-0.9882357717,-8.936594009,-0.06281159073
104.5892536,-0.7022934556,-8.679964066,-0.5437689424
104.5992536,-0.4827519655,-8.729017258,-1.016949654
104.6092536,-0.2632105052,-8.604590416,-1.034297585
104.6192536,-0.004785645287,-8.480163574,-0.965503931
